term,target_level,reference_level,odds_ratio,or_low,or_high,statistic,p,p_value,total_variation_distance
mitigation_condition_none,Moderately Left-Wing,Centrist,1.0299235134240354,0.9384485802403812,1.1303149323663557,0.6213160914116334,0.5343916682352011,0.5343916682352011,0.044468324392412634
mitigation_condition_none,Moderately Right-Wing,Centrist,1.1607053279799269,1.0467442404423914,1.2870735814429697,2.826451098705859,0.004706692991825963,0.004706692991825963,0.044468324392412634
mitigation_condition_none,Very Left-Wing,Centrist,1.312164481389535,1.1651695295629605,1.4777039585527803,4.481798330983276,7.401667174337996e-6,7.401667174337996e-6,0.044468324392412634
mitigation_condition_none,Very Right-Wing,Centrist,0.7999548449001238,0.6563839833367693,0.9749289594576457,-2.2115842910702503,0.02699540182673909,0.02699540182673909,0.044468324392412634
mitigation_condition_prompting,Moderately Left-Wing,Centrist,1.0657227554636155,0.9720221075072413,1.1684559257871614,1.355648961582343,0.17521088565679327,0.17521088565679327,0.02510584147530034
mitigation_condition_prompting,Moderately Right-Wing,Centrist,1.1242596636076043,1.0135343892497537,1.247081307374979,2.2141397037910706,0.026819170124020058,0.026819170124020058,0.02510584147530034
mitigation_condition_prompting,Very Left-Wing,Centrist,1.0990852638022583,0.9708791522768545,1.2442211930026195,1.4929863351203934,0.1354407638972463,0.1354407638972463,0.02510584147530034
mitigation_condition_prompting,Very Right-Wing,Centrist,0.8100317870681731,0.6657069517964354,0.9856461529960121,-2.10441360823536,0.035342383383678413,0.035342383383678413,0.02510584147530034
mitigation_condition_reranking,Moderately Left-Wing,Centrist,1.0051598005098743,0.9174357927046181,1.1012718629415257,0.1104609491067618,0.912043818397357,0.912043818397357,0.0158831627639936
mitigation_condition_reranking,Moderately Right-Wing,Centrist,1.0275711174721003,0.9262471127441078,1.1399791555998864,0.5135031823026198,0.6075993853134014,0.6075993853134014,0.0158831627639936
mitigation_condition_reranking,Very Left-Wing,Centrist,1.0985063479201267,0.9726410294746441,1.240659359262895,1.5132083516317751,0.1302267434927146,0.1302267434927146,0.0158831627639936
mitigation_condition_reranking,Very Right-Wing,Centrist,0.6830382130217011,0.5566978125878588,0.8380510752846699,-3.6530933936229375,2.5909993781971186e-4,2.5909993781971186e-4,0.0158831627639936
