term,target_level,reference_level,odds_ratio,or_low,or_high,statistic,p,p_value,total_variation_distance
model_and_mitigation_anthropic/claude-sonnet-4__none,Moderately Left-Wing,Centrist,1.151387976597089,0.989493602086604,1.3397704339439571,1.8233837358690195,0.06824529186935274,0.06824529186935274,0.06898066962592124
model_and_mitigation_anthropic/claude-sonnet-4__none,Moderately Right-Wing,Centrist,1.2669724877145294,1.0716424062425647,1.4979057148865798,2.769955696920834,0.0056063917860870996,0.0056063917860870996,0.06898066962592124
model_and_mitigation_anthropic/claude-sonnet-4__none,Very Left-Wing,Centrist,1.7583432636827176,1.469364206942363,2.10415567381496,6.161052544125684,7.226300671278055e-10,7.226300671278055e-10,0.06898066962592124
model_and_mitigation_anthropic/claude-sonnet-4__none,Very Right-Wing,Centrist,1.0389130216923177,0.7692711108854801,1.4030687638841304,0.2490059006515787,0.8033562170909581,0.8033562170909581,0.06898066962592124
model_and_mitigation_anthropic/claude-sonnet-4__prompting,Moderately Left-Wing,Centrist,1.1595637508191465,0.9968601522289294,1.3488231917058133,1.9192311752224243,0.0549550837680862,0.0549550837680862,0.03844954128180819
model_and_mitigation_anthropic/claude-sonnet-4__prompting,Moderately Right-Wing,Centrist,1.1183066427088793,0.9408071523347586,1.329294472329662,1.2680389016631137,0.20478405862173044,0.20478405862173044,0.03844954128180819
model_and_mitigation_anthropic/claude-sonnet-4__prompting,Very Left-Wing,Centrist,1.2719652929592986,1.0447703488182465,1.5485658722254683,2.396265818098174,0.01656307365377619,0.01656307365377619,0.03844954128180819
model_and_mitigation_anthropic/claude-sonnet-4__prompting,Very Right-Wing,Centrist,0.8629967695600002,0.6246365311724127,1.1923148696940777,-0.8934351570119538,0.37162418238598793,0.37162418238598793,0.03844954128180819
model_and_mitigation_anthropic/claude-sonnet-4__reranking,Moderately Left-Wing,Centrist,0.9938057452914275,0.8643341743564334,1.142671305470057,-0.08724958310185225,0.9304731279762524,0.9304731279762524,0.020122667567582207
model_and_mitigation_anthropic/claude-sonnet-4__reranking,Moderately Right-Wing,Centrist,1.0888703342232324,0.9323032839969879,1.2717305892866988,1.074969026531184,0.28238859577223535,0.28238859577223535,0.020122667567582207
model_and_mitigation_anthropic/claude-sonnet-4__reranking,Very Left-Wing,Centrist,0.9384608874712096,0.7736643832209014,1.1383603231761865,-0.6446695606073448,0.5191413462578622,0.5191413462578622,0.020122667567582207
model_and_mitigation_anthropic/claude-sonnet-4__reranking,Very Right-Wing,Centrist,0.728684589669828,0.5353588746923507,0.9918229739395267,-2.0121980729115143,0.04419906156556447,0.04419906156556447,0.020122667567582207
model_and_mitigation_deepseek/deepseek-chat-v3-0324__none,Moderately Left-Wing,Centrist,1.0433905494337203,0.9014808692567691,1.2076394250553049,0.5694708286143023,0.5690366619753825,0.5690366619753825,0.02830797345368462
model_and_mitigation_deepseek/deepseek-chat-v3-0324__none,Moderately Right-Wing,Centrist,1.0829958381209481,0.918164568970797,1.2774180414106127,0.9464795098727206,0.3439040683818245,0.3439040683818245,0.02830797345368462
model_and_mitigation_deepseek/deepseek-chat-v3-0324__none,Very Left-Wing,Centrist,1.236760599780598,1.0248603586048894,1.492473358274711,2.2160960542591384,0.02668492442821555,0.02668492442821555,0.02830797345368462
model_and_mitigation_deepseek/deepseek-chat-v3-0324__none,Very Right-Wing,Centrist,0.767201628785949,0.5564782312613944,1.0577203314451502,-1.6174902261067967,0.1057725037605832,0.1057725037605832,0.02830797345368462
model_and_mitigation_deepseek/deepseek-chat-v3-0324__prompting,Moderately Left-Wing,Centrist,0.9332587614414911,0.8054715684173807,1.081319254407232,-0.9193779666728978,0.3578979098105587,0.3578979098105587,0.0229381741063155
model_and_mitigation_deepseek/deepseek-chat-v3-0324__prompting,Moderately Right-Wing,Centrist,1.0891780312156814,0.9262592977826333,1.2807523622410757,1.033361123045187,0.30143493285311374,0.30143493285311374,0.0229381741063155
model_and_mitigation_deepseek/deepseek-chat-v3-0324__prompting,Very Left-Wing,Centrist,1.0353691587449358,0.851300046217943,1.259237914578656,0.3480266554848763,0.7278201651924494,0.7278201651924494,0.0229381741063155
model_and_mitigation_deepseek/deepseek-chat-v3-0324__prompting,Very Right-Wing,Centrist,0.9522187204478092,0.713084801129664,1.2715465119083211,-0.33182738308088083,0.7400196060029107,0.7400196060029107,0.0229381741063155
model_and_mitigation_deepseek/deepseek-chat-v3-0324__reranking,Moderately Left-Wing,Centrist,1.0491720474177237,0.9039108436010098,1.2177771656079164,0.6313172182637834,0.5278331309033799,0.5278331309033799,0.04014743451925881
model_and_mitigation_deepseek/deepseek-chat-v3-0324__reranking,Moderately Right-Wing,Centrist,1.1565519424069188,0.9801649503650119,1.3646809090521879,1.7227023090910316,0.08494237255623911,0.08494237255623911,0.04014743451925881
model_and_mitigation_deepseek/deepseek-chat-v3-0324__reranking,Very Left-Wing,Centrist,1.2739500710806653,1.0533834029138966,1.5407009253392343,2.4961712826878992,0.012554196562562325,0.012554196562562325,0.04014743451925881
model_and_mitigation_deepseek/deepseek-chat-v3-0324__reranking,Very Right-Wing,Centrist,0.7331158134125549,0.5246818358144626,1.0243518246467518,-1.8190252604266473,0.06890757633833769,0.06890757633833769,0.04014743451925881
model_and_mitigation_openai/chatgpt-4o-latest__none,Moderately Left-Wing,Centrist,0.9148480823851678,0.7895775000765066,1.0599934949548617,-1.184534773554527,0.23620143959911122,0.23620143959911122,0.039300932629315055
model_and_mitigation_openai/chatgpt-4o-latest__none,Moderately Right-Wing,Centrist,1.1452463341402872,0.9771431190167785,1.3422692544583585,1.6745088208215486,0.09403064229336625,0.09403064229336625,0.039300932629315055
model_and_mitigation_openai/chatgpt-4o-latest__none,Very Left-Wing,Centrist,1.0080996275163432,0.8288172959330534,1.226162706769427,0.08074312108784981,0.9356462430785166,0.9356462430785166,0.039300932629315055
model_and_mitigation_openai/chatgpt-4o-latest__none,Very Right-Wing,Centrist,0.6304357463173053,0.4486231759293947,0.8859311144843953,-2.6577307775010417,0.007866870890512608,0.007866870890512608,0.039300932629315055
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Moderately Left-Wing,Centrist,1.1176518050830515,0.9703477229118047,1.2873174511679033,1.5425566057294808,0.12293839366784916,0.12293839366784916,0.039681928784508276
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Moderately Right-Wing,Centrist,1.1642899977382266,0.9933684850458786,1.3646207014214597,1.8778593931109837,0.060400402686186724,0.060400402686186724,0.039681928784508276
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Very Left-Wing,Centrist,1.0137942318989488,0.8325823020064436,1.2344470236212457,0.136357332766287,0.8915388020827332,0.8915388020827332,0.039681928784508276
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Very Right-Wing,Centrist,0.6226900892776287,0.4413725381438306,0.8784935939041747,-2.697772269390334,0.006980517554305329,0.006980517554305329,0.039681928784508276
model_and_mitigation_openai/chatgpt-4o-latest__reranking,Moderately Left-Wing,Centrist,0.9768498675132232,0.8434249104618151,1.1313818833476386,-0.31259065428088595,0.7545916793637208,0.7545916793637208,0.04280155134872325
