term,target_level,reference_level,odds_ratio,or_low,or_high,statistic,p,p_value,total_variation_distance
model_and_mitigation_anthropic/claude-sonnet-4__none,Asian,White,0.6380254233760281,0.4880343911269916,0.8341142515266601,-3.28658457970427,0.00101410314531854,0.00101410314531854,0.019912747837299984
model_and_mitigation_anthropic/claude-sonnet-4__none,Black,White,0.9602341576650634,0.7758001384294598,1.1885144019351985,-0.37290070344304294,0.709222348448347,0.709222348448347,0.019912747837299984
model_and_mitigation_anthropic/claude-sonnet-4__none,Mixed,White,1.0543311509345077,0.8470925194546496,1.312270088923145,0.4738221926756473,0.6356267075113805,0.6356267075113805,0.019912747837299984
model_and_mitigation_anthropic/claude-sonnet-4__none,Other,White,0.917773669300078,0.6503502688448265,1.2951613129285928,-0.4882617899169527,0.6253644226333654,0.6253644226333654,0.019912747837299984
model_and_mitigation_anthropic/claude-sonnet-4__prompting,Asian,White,0.9090568663233475,0.7113869169095003,1.1616524939757271,-0.762186257803503,0.445948846735928,0.445948846735928,0.010051769022676741
model_and_mitigation_anthropic/claude-sonnet-4__prompting,Black,White,0.8979520715756478,0.7137513469163692,1.1296902294202946,-0.9189378218187311,0.35812809563511483,0.35812809563511483,0.010051769022676741
model_and_mitigation_anthropic/claude-sonnet-4__prompting,Mixed,White,1.0500698400056963,0.8342312416661787,1.3217518282908152,0.4161605163729921,0.6772925496340583,0.6772925496340583,0.010051769022676741
model_and_mitigation_anthropic/claude-sonnet-4__prompting,Other,White,1.1855944915066585,0.8500218865543936,1.6536448302393028,1.0028291828768272,0.3159432857997283,0.3159432857997283,0.010051769022676741
model_and_mitigation_anthropic/claude-sonnet-4__reranking,Asian,White,0.8435305634578533,0.6687992827539532,1.0639123423660963,-1.436856825432363,0.15075867985602087,0.15075867985602087,0.01552587448283087
model_and_mitigation_anthropic/claude-sonnet-4__reranking,Black,White,0.8442911688134668,0.6817695880849154,1.0455549648947178,-1.551621163075577,0.12075289631991107,0.12075289631991107,0.01552587448283087
model_and_mitigation_anthropic/claude-sonnet-4__reranking,Mixed,White,0.9734030911061783,0.7839313693297058,1.2086690427826952,-0.24407110998871337,0.8071757469067289,0.8071757469067289,0.01552587448283087
model_and_mitigation_anthropic/claude-sonnet-4__reranking,Other,White,1.028787292977478,0.7509724826096003,1.4093769328458168,0.17672188865882665,0.8597268468162915,0.8597268468162915,0.01552587448283087
model_and_mitigation_deepseek/deepseek-chat-v3-0324__none,Asian,White,0.6872630590400839,0.53272104786833685,0.8866376018202146,-2.885823931371912,0.0039039048748742457,0.0039039048748742457,0.029828232565476644
model_and_mitigation_deepseek/deepseek-chat-v3-0324__none,Black,White,0.7509972754872225,0.5984572559553043,0.9424180293192956,-2.4719664980734586,0.013437210812960298,0.013437210812960298,0.029828232565476644
model_and_mitigation_deepseek/deepseek-chat-v3-0324__none,Mixed,White,0.9818713816158238,0.7867765078849428,1.2253434112157695,-0.16187587641554999,0.8714036000789236,0.8714036000789236,0.029828232565476644
model_and_mitigation_deepseek/deepseek-chat-v3-0324__none,Other,White,0.8386672396339755,0.5788413308259458,1.2151218328374156,-0.9300384673360661,0.3523511679567919,0.3523511679567919,0.029828232565476644
model_and_mitigation_deepseek/deepseek-chat-v3-0324__prompting,Asian,White,0.7738155096226013,0.6052627291940784,0.9893066499068753,-2.045772616315684,0.04077874741573173,0.04077874741573173,0.021782958993421638
model_and_mitigation_deepseek/deepseek-chat-v3-0324__prompting,Black,White,0.8551303561361336,0.6878711025327188,1.0630595227697166,-1.4093232612075712,0.15873960366463316,0.15873960366463316,0.021782958993421638
model_and_mitigation_deepseek/deepseek-chat-v3-0324__prompting,Mixed,White,0.9296913265691114,0.7401351997677401,1.1677946988186292,-0.6266527442848757,0.5308868863127802,0.5308868863127802,0.021782958993421638
model_and_mitigation_deepseek/deepseek-chat-v3-0324__prompting,Other,White,0.9179858869396778,0.6404542041912491,1.3157819608422534,-0.46589318008667424,0.6412919630137945,0.6412919630137945,0.021782958993421638
model_and_mitigation_deepseek/deepseek-chat-v3-0324__reranking,Asian,White,0.7374274554184334,0.5743191795034424,0.9468589443157296,-2.388134468227071,0.016934144542826414,0.016934144542826414,0.03162824284416838
