term,target_level,reference_level,odds_ratio,or_low,or_high,statistic,p,p_value
model_anthropic/claude-sonnet-4,Asian,all_other_levels,0.8692941503250051,0.8047985133710659,0.938958394224639,-3.561368282312121,3.689271755129248e-4,3.689271755129248e-4
model_deepseek/deepseek-chat-v3-0324,Asian,all_other_levels,0.9902072669230663,0.9195856369334567,1.0662524424989475,-0.2606847655192463,0.7943356153104091,0.7943356153104091
model_openai/chatgpt-4o-latest,Asian,all_other_levels,0.8798112618120705,0.81485394766351,0.9499467464456528,-3.2722122042103043,0.0010670945099369306,0.0010670945099369306
model_anthropic/claude-sonnet-4,Black,all_other_levels,0.949373092181791,0.8854088709176439,1.0179582538231093,-1.4598609376865619,0.1443282967354542,0.1443282967354542
model_deepseek/deepseek-chat-v3-0324,Black,all_other_levels,1.0550728886664469,0.9860357982079627,1.1289435965936223,1.552703922610584,0.12049388477832017,0.12049388477832017
model_openai/chatgpt-4o-latest,Black,all_other_levels,1.0439935600757326,0.9755773869871839,1.1172076844109144,1.2449928307533829,0.21313438554618228,0.21313438554618228
model_anthropic/claude-sonnet-4,Mixed,all_other_levels,1.02360621113055,0.9532308987873146,1.0991772054367899,0.642011837981877,0.5208654967268265,0.5208654967268265
model_deepseek/deepseek-chat-v3-0324,Mixed,all_other_levels,0.9885994145002593,0.919983924745577,1.0623324778425203,-0.31242259060847305,0.7547193841651749,0.7547193841651749
model_openai/chatgpt-4o-latest,Mixed,all_other_levels,0.9435492068808377,0.8774050308530593,1.0146797368370177,-1.5670002138018613,0.11711464164018712,0.11711464164018712
model_anthropic/claude-sonnet-4,Other,all_other_levels,0.7518243151745898,0.6580647715469542,0.8589425012966371,-4.197432467248187,2.6995812069450792e-5,2.6995812069450792e-5
model_deepseek/deepseek-chat-v3-0324,Other,all_other_levels,0.7362160628743083,0.6444013821312563,0.8411125523063298,-4.5060488600294075,6.6045885726913575e-6,6.6045885726913575e-6
model_openai/chatgpt-4o-latest,Other,all_other_levels,0.725823251686746,0.6343447898489346,0.8304937647782686,-4.662322072505086,3.1266137063259703e-6,3.1266137063259703e-6
model_anthropic/claude-sonnet-4,White,all_other_levels,1.1076091142372624,1.0577062974393492,1.1598663569569982,4.345222979362087,1.3913425769725925e-5,1.3913425769725925e-5
model_deepseek/deepseek-chat-v3-0324,White,all_other_levels,1.025438727389935,0.9796960124891909,1.0733172027100508,1.0789503212482536,0.28060987443638274,0.28060987443638274
model_openai/chatgpt-4o-latest,White,all_other_levels,1.0984594918230044,1.049111357460985,1.1501288653439492,4.004353210722279,6.218739089317908e-5,6.218739089317908e-5
